,p0,p1,p2,p3,p4,trips0,trips1,trips2,trips3,trips4,date,hour,doc_id
70,0.0,0.0,0.0,0.6042754332707272,0.392931416682123,0.0,0.0,0.0,195.18096494644487,126.91684758832572,2013-10-03,22,70
71,0.24182312807578674,0.0,0.0,0.30578302477762487,0.4500615083583806,65.29224458046242,0.0,0.0,82.56141668995872,121.51660725676277,2013-10-03,23,71
72,0.017745145234012813,0.0,0.0,0.35840583537422177,0.6205785405684493,3.4780484658665114,0.0,0.0,70.24754373334747,121.63339395141607,2013-10-04,0,72
73,0.0,0.0,0.12089591140626572,0.0,0.8744972017763856,0.0,0.0,23.21201499000302,0.0,167.90346274106602,2013-10-04,1,73
74,0.0,0.0,0.07858063174833899,0.0,0.912135166727241,0.0,0.0,8.250966333575594,0.0,95.77419250636031,2013-10-04,2,74
75,0.0,0.20549763904971263,0.20072632151546346,0.0,0.5843493631168578,0.0,12.53535598203247,12.244305612443272,0.0,35.64531115012833,2013-10-04,3,75
76,0.0,0.6721784691511662,0.22534710969843225,0.0,0.09248749059761882,0.0,45.03595743312813,15.09825634979496,0.0,6.196661870040461,2013-10-04,4,76
77,0.0,0.9126341646063745,0.07558826022949047,0.0,0.0,0.0,72.09809900390358,5.971472558129747,0.0,0.0,2013-10-04,5,77
78,0.0,0.7203506102946838,0.2686427582602794,0.0,0.0,0.0,72.03506102946838,26.86427582602794,0.0,0.0,2013-10-04,6,78
79,0.0,0.5893853245141472,0.0,0.40423359062379977,0.0,0.0,88.40779867712207,0.0,60.635038593569966,0.0,2013-10-04,7,79
80,0.0,0.6014068708204938,0.0,0.34344100550419226,0.052212815481477895,0.0,126.29544287230371,0.0,72.12261115588038,10.964691251110358,2013-10-04,8,80
81,0.0,0.4089583584343369,0.0,0.5865994183941049,0.0,0.0,91.60667228929147,0.0,131.3982697202795,0.0,2013-10-04,9,81
82,0.0,0.2613981960735933,0.3035499303478325,0.4320318391593559,0.0,0.0,53.32523199901304,61.92418579095783,88.1344951885086,0.0,2013-10-04,10,82
83,0.0,0.11492710206455377,0.0,0.8805105688231959,0.0,0.0,24.594399841814507,0.0,188.4292617281639,0.0,2013-10-04,11,83
84,0.0,0.050613909314445184,0.23346230055139633,0.7128075627597493,0.0,0.0,10.679534865347934,49.26054541634463,150.4023957423071,0.0,2013-10-04,12,84
85,0.0,0.0,0.0,0.9926680670075084,0.0,0.0,0.0,0.0,173.71691172631398,0.0,2013-10-04,13,85
86,0.0,0.1688486692002108,0.15105578375522644,0.6767796834638805,0.0,0.0,32.08124714804005,28.700598913493025,128.5881398581373,0.0,2013-10-04,14,86
87,0.0,0.0,0.06100024623308304,0.9343403299743168,0.0,0.0,0.0,12.139049000383524,185.93372566488904,0.0,2013-10-04,15,87
88,0.0,0.0,0.11929533047720828,0.8407640672864589,0.03707415626916247,0.0,0.0,25.17131473069095,177.40121819744283,7.82264697279328,2013-10-04,16,88
89,0.0,0.1406554186804388,0.125439775219283,0.731173986502916,0.0,0.0,31.928780040459607,28.474828974777243,165.97649493616194,0.0,2013-10-04,17,89
90,0.0,0.0,0.1879834083993345,0.8088881314222507,0.0,0.0,0.0,56.958972744998356,245.09310382094196,0.0,2013-10-04,18,90
91,0.0,0.0,0.0,0.871457832850118,0.12612336727291523,0.0,0.0,0.0,345.96875964149683,50.07097680734735,2013-10-04,19,91
92,0.0,0.0,0.0,0.6951159546376134,0.3024458072297898,0.0,0.0,0.0,273.8756861272197,119.16364804853718,2013-10-04,20,92
93,0.0,0.0,0.108562256114669,0.6671368650800635,0.22279469509323574,0.0,0.0,44.293400494784954,272.1918409526659,90.90023559804018,2013-10-04,21,93
94,0.0,0.0,0.22134979522520526,0.29391453135859075,0.48331049850143426,0.0,0.0,94.29501276593744,125.20759035875966,205.89027236161098,2013-10-04,22,94
95,0.0,0.0,0.19975350497053235,0.40891975491327276,0.38996219579559466,0.0,0.0,90.48833775165116,185.24064897571256,176.6528746954044,2013-10-04,23,95
96,0.0,0.0,0.12625323801000923,0.0,0.8716341841665952,0.0,0.0,54.54139882032399,0.0,376.54596755996914,2013-10-05,0,96
97,0.0,0.0,0.33022703881375487,0.0,0.6677623692724673,0.0,0.0,141.00694557347333,0.0,285.1345316793436,2013-10-05,1,97
98,0.02074678657694915,0.0,0.19203507578237675,0.0,0.7852978636654396,6.182542399930847,0.0,57.22645258314827,0.0,234.018763372301,2013-10-05,2,98
99,0.0,0.0,0.5871565903294765,0.0,0.40689177171747487,0.0,0.0,82.20192264612672,0.0,56.96484804044648,2013-10-05,3,99
100,0.0,0.07447439179733754,0.17121270036581948,0.0,0.7483981707217561,0.0,7.819811138720442,17.977333538411045,0.0,78.58180792578439,2013-10-05,4,100
101,0.0,0.32392425084509896,0.6600986212232779,0.0,0.0,0.0,20.083303552396135,40.92611451584323,0.0,0.0,2013-10-05,5,101
102,0.0,0.6405799058504448,0.34649682585640523,0.0,0.0,0.0,50.605812562185136,27.373249242656012,0.0,0.0,2013-10-05,6,102
103,0.0,0.431236674765878,0.4961798177781153,0.06561703612815617,0.0,0.0,43.1236674765878,49.61798177781153,6.5617036128156165,0.0,2013-10-05,7,103
104,0.0,0.3866262012972874,0.20705556002450917,0.40157080797081013,0.0,0.0,55.2875467855121,29.60894508350481,57.42462553982585,0.0,2013-10-05,8,104
105,0.07482751631882435,0.1491769555605792,0.10003181272525005,0.6742243552886258,0.0,14.142400584257803,28.194444600949467,18.90601260507226,127.42840314955028,0.0,2013-10-05,9,105
106,0.0,0.09766028738722543,0.4008808562046394,0.49871013567084266,0.0,0.0,22.85250724861075,93.80612035188562,116.69817174697718,0.0,2013-10-05,10,106
107,0.0,0.0,0.45111614827386803,0.5444051201628551,0.0,0.0,0.0,96.53885573060776,116.502695714851,0.0,2013-10-05,11,107
108,0.0,0.0,0.43252608019323946,0.5633647083585581,0.0,0.0,0.0,102.07615492560451,132.9540711726197,0.0,2013-10-05,12,108
109,0.0,0.0,0.6864315204477095,0.3090763584218313,0.0,0.0,0.0,138.6591671304373,62.43342440120992,0.0,2013-10-05,13,109
110,0.0,0.0,0.46376073041207494,0.5248395247004445,0.0,0.0,0.0,103.41864288189271,117.03921400819912,0.0,2013-10-05,14,110
111,0.0,0.08953359448999519,0.4029689811474149,0.5044886521646932,0.0,0.0,19.249722815348967,86.63833094669421,108.46506021540904,0.0,2013-10-05,15,111
